,BarkingandDagenham,Barnet,Bexley,Brent,Bromley,Camden,CityofLondon,Croydon,Ealing,Enfield,Greenwich,Hackney,HammersmithandFulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,KensingtonandChelsea,KingstonuponThames,Lambeth,Lewisham,Merton,Newham,Redbridge,RichmonduponThames,Southwark,Sutton,TowerHamlets,WalthamForest,Wandsworth,Westminster
Bishop's,0.5020772953955599,0.38596690124089855,0.5085578746579289,0.4041945894984516,0.45907352852288336,0.24888065190015732,0.1618572293768071,0.3856965186880402,0.46616733632995205,0.38984168757999915,0.41637102850478375,0.26877179272999446,0.32666195643363716,0.29857770727660343,0.4961052640226289,0.5845247240109634,0.5773546853703468,0.5045419248476645,0.21720966939813952,0.2793638494747141,0.4541811228111628,0.22036377285275444,0.32944470389282904,0.35109767216109616,0.3917533281246497,0.4564482090711392,0.4548999395040213,0.22168287096420744,0.391073157024608,0.28402880146856163,0.3711733962957192,0.29583811928078124,0.21953148671843847
BlackfenandLamorbey,0.3288925033479678,0.5887211503707706,0.2245338917473809,0.6139230776905408,0.28945722800544105,0.5184608120463898,0.4433236150265768,0.44757936400478726,0.6555175255313173,0.5220315010913623,0.21158795661861032,0.43387099624839615,0.5630776302819671,0.4962887660227379,0.6774731128390779,0.4191686592866192,0.7388462002327205,0.6778056112557617,0.47614604579662934,0.5384962418143591,0.6188577896730878,0.4584137779156006,0.33468253405588366,0.53959198104876,0.3156340396018219,0.37557635484969354,0.6361686240305177,0.4106216716048319,0.5309659889111249,0.38222797725192775,0.42605961793931846,0.5274774366374341,0.5119680841267205
Blackheath,0.39250731120740023,0.508476473677924,0.3735611898919645,0.5330261417720871,0.327561715230735,0.4211618015888109,0.32390313259417297,0.3768671593454189,0.5802677256729878,0.4520871378358247,0.2357023494704678,0.3272354485529045,0.47353765278257387,0.4056363566938553,0.6054125662231643,0.4907122595993434,0.6729873332882128,0.6067576320034274,0.3716429847891817,0.4437610215992892,0.5463581366953519,0.3465211956195228,0.1680819728511812,0.4541292240213106,0.26662409430413064,0.37493711179827405,0.5612047996944249,0.2755110448453783,0.45493627623599614,0.24975513691359305,0.35790116274809153,0.43369998945126426,0.41117213367950156
BlackheathWestcombe,0.36945488155131045,0.5168583913025296,0.3531071195830433,0.5446147833119229,0.3293297022595711,0.4339238538356007,0.3406186216132266,0.39777024222089163,0.5924344487250249,0.4523885880177605,0.1990035160319799,0.33380352581345196,0.4887975683505711,0.4119266790782789,0.6152241884813454,0.4724685919827071,0.6834805558554051,0.6195661252440302,0.38317097820141105,0.4595418439835687,0.5619193860516052,0.3697110748928374,0.21338461655768248,0.47278517609709303,0.23903218080492536,0.3546220652389911,0.5755497388261273,0.3021623529224099,0.4738610618030517,0.2595121523456334,0.35053354532606823,0.4521818762410038,0.42691222646287663
BlackwallandCubittTown,0.38368301867091337,0.4839367405536638,0.3906273468830369,0.5174280675952786,0.37496579611425074,0.39726916704028736,0.2947543706922769,0.40698225372176494,0.5702973735937558,0.4137364175216185,0.26163971077135434,0.27771948356102144,0.46342931160915884,0.36801374733910963,0.5904810997157819,0.4864044178026913,0.6641159067564003,0.6016215496594454,0.3383026811331701,0.43152732817157474,0.5494841482484598,0.3481108520262365,0.2317803891191886,0.45923845945597735,0.22678790685921218,0.3447594591035984,0.5584110519680839,0.2704841088226195,0.468737547631475,0.18358788543654653,0.30690396619889065,0.43168638602395265,0.3941591815689967
BlendonandPenhill,0.3172447824603262,0.6070677355769987,0.1633422896392851,0.6331627605856359,0.3142956480264871,0.5405211694403007,0.4692133723409991,0.47259033647108595,0.6741344710083165,0.5379189091955722,0.25760481524676726,0.45744361687527674,0.5847299652322062,0.5165701553838621,0.6947529073906893,0.3970877178257862,0.7554189767321907,0.6961257884324198,0.49924406422931866,0.5609586680753169,0.6387564607999642,0.4851150104613192,0.37043489203118074,0.5623749730926018,0.3394122690078895,0.3815529750436854,0.6556961254033453,0.43984798576086187,0.5533949860982577,0.41027141776017695,0.44355096502868535,0.5508554336863681,0.5351806255561985
Bloomsbury,0.5157341782735172,0.3500736846992058,0.5282344127898038,0.3757729898002595,0.48639413794845676,0.18882278480576403,0.19976426795543167,0.4152522755966739,0.4467598942416889,0.36926483093020707,0.4404692045254675,0.273025452075067,0.30586400376342276,0.26918611244681495,0.472316879245813,0.5958870450861836,0.5610981385688234,0.4916408578270555,0.18418512302198659,0.25423249041229845,0.45310075869595984,0.26484547849645657,0.3653712431951593,0.36047398287465904,0.4097972727559927,0.4656831318147209,0.4453167729351041,0.2737422296781652,0.40794830362476664,0.30978356816814495,0.3727358613746072,0.29921314817301387,0.17591818737402606
Boleyn,0.3053217926407079,0.5151406728329183,0.35005976525017113,0.5571629007696455,0.39926401415647583,0.44654691403496255,0.3668076031542966,0.46663495688380197,0.6103427211592718,0.41937444877584357,0.2452436456560781,0.32684645543020385,0.5148023897579945,0.4002901927496722,0.6232313311254999,0.4275217648403455,0.6979695185960928,0.6428846687458746,0.3906887940634097,0.4858100141279715,0.5984633152356563,0.42154952521432154,0.3215391163789052,0.5173296762361759,0.07558624828857845,0.2540837763998654,0.6044385282682195,0.3600845656646762,0.5259255913140575,0.27969258337897723,0.28801818401132284,0.4913093765819031,0.4510253168149142
Botwell,0.7534197063937971,0.49603801623486304,0.758949202435099,0.4143359879950483,0.7103454360058331,0.5270944594485854,0.583947849177912,0.6164064597864639,0.32036302689583424,0.6104440622732966,0.7007102929314531,0.6099098088378894,0.46097734937185464,0.5787098045191444,0.35416821625036354,0.8101434938328279,0.17815172573155788,0.2816556481905702,0.5700204654870706,0.4905357063379171,0.4382106340911064,0.5660431657426358,0.646429639921226,0.5071168794064791,0.6854274692670397,0.717132412865544,0.3730560829736466,0.6005757478224315,0.5444967580691115,0.6305544668349319,0.6545064498990751,0.5041231021854886,0.5213997639182323
BoundsGreen,0.512706542905624,0.2970938200117664,0.5484481260151961,0.39076956848939753,0.5393781168855383,0.26160510896339767,0.30868362105007685,0.5023374984016548,0.47372179690179395,0.2402636468103448,0.4715617925853717,0.28167825757981557,0.3838559655140056,0.14511026705021177,0.46794849959805646,0.5881693530453788,0.5739804554810609,0.5294891950627142,0.24084407592076795,0.35386493627426674,0.5220424556790821,0.39008837432521043,0.432904788448649,0.4572762257932085,0.42002465057806115,0.4463684275399002,0.5007729432870978,0.37476130913525224,0.4992889966131943,0.35163741920751207,0.33218268484519103,0.40821366595360775,0.3150209638153802
BowEast,0.4004222978483191,0.44699299509152207,0.42925896779052264,0.49214980993444807,0.42706995347739674,0.36219728157270575,0.2629956113403286,0.4374029942504643,0.5520661186105015,0.3595896774365721,0.32354344146854236,0.19961693446586423,0.44603196773166676,0.3114592955455742,0.5661448836995729,0.4992245049330578,0.6473770467306647,0.5893598559126606,0.29064401994619876,0.41215507545875146,0.5476268256544795,0.35237324264237957,0.29824449586583596,0.46114364774049177,0.25206138244593007,0.33690708673107717,0.5491948265011076,0.2823904092508339,0.480544990921187,0.1469968260621968,0.24267820878591637,0.4257545527261861,0.369665041605656
BowWest,0.4136687962376679,0.43885229174603574,0.4377758782362384,0.48206595826820087,0.4269923635019883,0.3483226615914405,0.2399306768494437,0.4278272774101324,0.5423399001744442,0.3602021628424887,0.33186541254305446,0.1832474844114318,0.43316830965092074,0.3031255501287033,0.5580226050384222,0.5101366204665291,0.6393395162857715,0.5796998307972152,0.2742182292032574,0.398196737496114,0.5367771926177528,0.33589722137502176,0.291468764163513,0.44836968928314846,0.2710566523742996,0.3539412616365752,0.538515775196471,0.2632433305847954,0.46906434253401685,0.11947662800020835,0.259304426500833,0.41169511559680616,0.3542569666636012
Bowes,0.5017118883231486,0.31743464900201823,0.540938264502091,0.40868353888538106,0.5370244281003038,0.28425698535855926,0.31308527014420906,0.506926306589753,0.48868985533728115,0.21303913686214732,0.46466466381960103,0.273687533436464,0.4009493421708899,0.14512382380799627,0.4819809356678596,0.5777450773759126,0.5860639461418752,0.542915362290114,0.2507342270147374,0.37126405827884645,0.5342174997062888,0.3981328305679388,0.43126684084240846,0.4687654085781674,0.40953697362397623,0.4324335288142447,0.5145080368791922,0.37749922585129475,0.5083529095529582,0.34587844349828656,0.31346232184394657,0.42141954964043876,0.3323068622790076
Brampton,0.27796271799785566,0.6158147716954098,0.09732753403534264,0.645713209293963,0.3608213668600627,0.553870252889633,0.48584265286034833,0.5029557819265218,0.6880169283062374,0.539482147904568,0.28827908390201173,0.4682762540492985,0.601312452520801,0.5246676541171589,0.7054315807694708,0.35539352805820645,0.7677587252961922,0.7115791970471768,0.5119240734815212,0.5776399130903344,0.6585024934467633,0.5078826685666741,0.40092687953289896,0.5843653449195954,0.34514557419627073,0.36530367953084325,0.6730085217394551,0.46247198922272664,0.5780144103136144,0.4260669029909601,0.44407831533951325,0.5710531466707931,0.5513411654994453
BreadStreet,0.4864402615607747,0.3867373281328515,0.49747479880449097,0.41567051564394325,0.45622491101978563,0.2554510387367014,0.09424802223177935,0.3986530736095699,0.47981346484524756,0.3715104723417371,0.4030363662294821,0.2322359061749407,0.3487277830953269,0.2774696210299388,0.5045523289598597,0.5710107968527106,0.5880536356453336,0.5195892071415044,0.18985135300986733,0.30427563921552253,0.4737711095079947,0.2509808932163021,0.3224794517792568,0.37617620699043375,0.37166960211028577,0.436969090949182,0.47299257775801995,0.2198607112213644,0.4120960737794266,0.2558925938440967,0.34558429670692575,0.32521829163342986,0.24562198916818154
Brentford,0.6621088033691791,0.3919876944813968,0.6658466023871421,0.27210202791498367,0.6109692012006633,0.3923458362664416,0.4590121153620436,0.5047394967201692,0.20439469388010711,0.5162494637800157,0.5987452985414025,0.49568826712447484,0.2836791267478259,0.4662562264125617,0.33497526173647785,0.726426977015854,0.38987474008013895,0.26420962594498465,0.44654705385467,0.33059015975818334,0.3253544029393519,0.433189639531166,0.5338172058805442,0.36505912694369136,0.5830534396125742,0.6235691241935373,0.22757182272212884,0.47742973299544833,0.42449925853372755,0.5169448191311237,0.5534424682529836,0.34993551124066546,0.3768063657616426
Bridge,0.32621000991712157,0.5073016971204236,0.41886468881816635,0.5646194077927079,0.48531570941406244,0.46211085359150533,0.4090867632582736,0.534523711574895,0.6226233018670129,0.3759392717993483,0.36740670081638116,0.3514859683569383,0.5391961578692764,0.3944748142261102,0.6233665396654984,0.4232895568378551,0.7051599138147396,0.6610978454237356,0.4100488140458488,0.5121397998311269,0.6322955102186868,0.47573350288656435,0.41603309115527237,0.56061481551326,0.2826328390245437,0.18981165403677414,0.6295185061840665,0.42583719752076765,0.5768711353897493,0.3500268129400203,0.24765134961224125,0.5301030792382714,0.4780613946450907
BrixtonHill,0.5229895302450719,0.4295748823927376,0.514114800369748,0.42260113898468316,0.4394772977766984,0.3152740299939631,0.2639350790695952,0.3227696237431919,0.46747399755727115,0.4489173329099477,0.425722768582546,0.3412329980915238,0.32637523063987955,0.37218990186604967,0.5111191173266232,0.6021541282761554,0.5777243570350793,0.4936887064623958,0.31085460315512486,0.29053173233189544,0.41887959361449445,0.07496032377024361,0.3220940266909633,0.29149686722779056,0.4209206350691184,0.4897957152213578,0.43517495361731223,0.2309001032079868,0.3246909807466217,0.3305477371303395,0.42399166999973065,0.2501381918534192,0.2676258935784873
BroadGreen,0.5472883027068928,0.5043455940126974,0.5180150299508062,0.4843633743839272,0.40956329642737266,0.4144806742084213,0.37050998918086914,0.19432770354688578,0.5080331347586515,0.5223581960335295,0.4425552646185277,0.4248316007159198,0.39604127227849845,0.45922551049621557,0.5599042920740654,0.6200339400823011,0.6059780880863347,0.5160365382491072,0.41100793263128604,0.3795836158516029,0.4135896857362263,0.271044020296915,0.34310613868514606,0.294405396428213,0.4614474442264286,0.5306136729955296,0.45454473658619715,0.3197832510899478,0.25296035966385505,0.3991488615381009,0.4878621960422425,0.3169873184229293,0.3763850720500175
Brockley,0.42490597623396853,0.4817808879186996,0.4133912938658687,0.5038222415823632,0.3564087195035096,0.38571831000398926,0.2773675484596723,0.3568380793397604,0.5527044017282695,0.43647314299150114,0.2941729730580021,0.29898055426531067,0.43923734414181187,0.37904684218720014,0.5801221583388976,0.5184010714477483,0.6493680706456727,0.5804342155956684,0.3356105731731193,0.40711818280573303,0.5188978540270159,0.2992078071306649,0.15287182497600318,0.4209979088429713,0.298416649300022,0.3968906181116905,0.532954162065563,0.2110782767105548,0.42683238767735676,0.2196381259852656,0.3550143425070391,0.3965379367812408,0.3721367825023182
Bromley-by-Bow,0.38926387335386115,0.463248523034044,0.4117875929066489,0.5038290323270382,0.4074125949542233,0.37797098889167935,0.27611660113255837,0.42706525612321145,0.560901535584252,0.38198338653542935,0.2975968044070257,0.23462417957361767,0.4546520531617757,0.3361620614800527,0.5772639961251897,0.4909469170129997,0.6554544491018897,0.5958207050305845,0.3116377313804233,0.4215445526866855,0.5500374889335631,0.3518455677001504,0.2746793929593335,0.46205946327510306,0.23027232922603602,0.33362437875963435,0.5545137882303418,0.2773261457341148,0.4775431832244852,0.14202123903650135,0.26587861439396265,0.4297405105354067,0.3810519955127868
BromleyCommonandKeston,0.44277613129201976,0.5912158640208042,0.3629712061246238,0.6002636130882764,0.10374637782174813,0.5134532181194906,0.44128630334708535,0.35928468840218597,0.6331584089571135,0.5535992476419233,0.31849381358796774,0.45572019927438867,0.5382047151862774,0.5133015823143241,0.6659277897637867,0.5131143645119156,0.7175936260794604,0.647303983859711,0.48152240980179817,0.5165589496146918,0.5727434454187259,0.4222326706008741,0.31162531218168155,0.49086331495117713,0.39478139386216377,0.46474398625387714,0.6004414053702776,0.39124210272990473,0.46754552613408024,0.4044002008855812,0.47731357988565504,0.4904021532030065,0.4965939166529959
BromleyTown,0.42989268916021894,0.5560192797602248,0.37038986330080353,0.5676097567460534,0.22043594523642068,0.4728410068038791,0.39266425946858025,0.3358274850361783,0.604622192780211,0.5171845915050394,0.28391072660348293,0.409625310514549,0.5033764821036234,0.47232016428562656,0.6367206546899526,0.5114245287872179,0.6932185560850236,0.6223136780066191,0.4373119500724815,0.4789780383382054,0.5495732968639218,0.3766449264341907,0.237684538636355,0.460499172545355,0.35565728199467117,0.43812200065458,0.5743981740822668,0.33634143798347976,0.4435585193534381,0.3522800350638598,0.4384822634157198,0.4546663717437944,0.45569554423781594
Brompton,0.5545339738839863,0.355939544731989,0.5590455098781091,0.34091653900672453,0.5037509728858433,0.2282595108603455,0.28301470261037653,0.4038410868175619,0.40402695784679504,0.41932545013088945,0.4768543588956719,0.3473816696459498,0.22652096761506288,0.3366608463897421,0.44643564342719183,0.6301195639689969,0.5286201349609219,0.446146355583037,0.28218182211497084,0.15334845453932539,0.398892928313847,0.2589933360771526,0.3964204350757676,0.30017412180896064,0.45706186431326346,0.5116127295973649,0.3908006026225654,0.3131072939455138,0.36599520217424236,0.36888345830910607,0.43066390785288544,0.21776916116369915,0.14158393567607838
